id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe,predicted,predicted_prob,true_label
8130,31,self-employed,single,high.school,unknown,no,yes,telephone,may,fri,2310,42,304,6,nonexistent,-1.1,90.37,-27.91,3.39,5044.57,yes,0,0.29493284,1
1203,32,admin.,married,high.school,no,no,no,telephone,jul,tue,2566,0,589,3,success,-2.9,92.65,-41.08,0.82,5282.22,yes,0,0.22701575,1
4780,54,self-employed,married,professional.course,no,yes,no,cellular,jul,tue,2429,2,861,1,success,1.4,97.59,-27.84,2.57,4873.56,yes,0,0.069373235,1
32,61,housemaid,unknown,basic.4y,yes,yes,yes,telephone,jul,thu,227,34,968,0,nonexistent,1.4,89.69,-44.49,4.74,5149.67,yes,0,0.4361544,1
5863,51,management,married,university.degree,no,yes,no,cellular,oct,thu,3581,2,419,1,success,-3.4,94.31,-40.86,3.31,5245.19,yes,0,0.32705626,1
13223,46,management,married,unknown,no,yes,no,cellular,apr,tue,4672,2,534,1,success,-1.8,94.36,-30.37,4.16,5226.5,yes,0,0.19421068,1
10200,30,technician,single,professional.course,no,yes,yes,cellular,aug,wed,930,1,1042,0,nonexistent,1.4,96.62,-35.45,4.73,5212.41,yes,0,0.4948376,1
9850,32,student,married,professional.course,no,yes,no,cellular,aug,mon,4350,3,513,5,nonexistent,-1.7,92.15,-36.7,3.68,4942.01,yes,0,0.3868315,1
20241,67,retired,married,unknown,no,no,no,telephone,mar,mon,176,1,6,2,success,-1.8,95.79,-34.2,0.63,4808.35,no,1,0.7918312,0
3074,44,retired,divorced,high.school,no,yes,no,cellular,aug,fri,1824,25,80,6,nonexistent,1.1,89.75,-40.21,1.96,5036.14,yes,0,0.19476315,1
8320,38,technician,married,professional.course,no,no,no,cellular,mar,thu,576,1,6,4,failure,-1.8,93.9,-31.27,5.14,5161.53,no,1,0.5537786,0
8355,37,technician,single,university.degree,no,yes,no,cellular,jun,mon,4674,6,744,2,failure,-1.7,89.6,-36.02,3.77,5289.64,yes,0,0.39950082,1
12656,34,housemaid,married,illiterate,no,yes,yes,cellular,sep,tue,3626,32,143,2,nonexistent,-0.1,94.49,-44.95,2.48,4950.96,yes,0,0.34255788,1
10481,60,retired,married,basic.4y,no,no,no,cellular,aug,tue,2704,6,586,2,failure,1.4,93.48,-41.73,2.59,5089.58,yes,0,0.0953084,1
13145,28,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,860,0,749,1,success,-1.8,94.11,-50.97,3.24,5143.13,yes,0,0.31509167,1
17987,36,admin.,married,university.degree,no,no,no,cellular,jul,mon,744,2,3,4,success,-1.7,94.68,-40.21,0.9,5186.27,no,1,0.84137017,0
20722,43,admin.,married,university.degree,no,yes,no,cellular,aug,tue,549,2,1041,0,nonexistent,1.4,90.08,-37.32,5.19,5008.51,yes,0,0.13315634,1
18686,25,unemployed,single,high.school,unknown,no,no,telephone,may,wed,671,1,1048,0,nonexistent,1.1,98.03,-36.1,5.09,5216.95,yes,0,0.2661193,1
1609,44,blue-collar,divorced,high.school,no,yes,no,cellular,jul,tue,650,1,958,0,nonexistent,1.4,94.19,-41.84,5.05,5468.59,yes,0,0.24577992,1
8971,52,self-employed,single,basic.9y,no,yes,no,cellular,nov,thu,99,1,1016,0,nonexistent,-3.4,92.09,-29.07,0.73,4796.72,yes,0,0.06382621,1
1434,37,admin.,married,high.school,no,yes,no,telephone,nov,mon,457,0,968,0,nonexistent,-3.4,95.89,-30.03,0.71,5052.62,no,1,0.5387086,0
16894,63,admin.,unknown,high.school,no,unknown,unknown,cellular,mar,fri,3075,51,335,0,nonexistent,1.1,90.95,-45.5,2.26,5403.55,no,1,0.54555166,0
15580,38,technician,divorced,professional.course,no,no,no,cellular,aug,fri,2345,2,275,1,success,1.4,96.32,-49.05,0.73,5085.27,yes,0,0.0474057,1
13329,41,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,1562,1,67,6,failure,-2.9,90.39,-27.12,4.0,5303.95,yes,0,0.16786495,1
13488,66,services,divorced,basic.4y,yes,unknown,no,cellular,jul,fri,58,48,980,2,failure,-1.8,93.63,-47.28,1.44,4935.92,yes,0,0.40396476,1
16858,31,unknown,single,high.school,no,yes,yes,telephone,may,mon,660,0,1,1,success,-1.8,95.09,-39.47,0.71,5178.99,no,1,0.824704,0
22024,48,management,married,university.degree,no,yes,no,cellular,oct,wed,647,0,185,5,nonexistent,-3.4,95.2,-29.51,3.36,4750.25,yes,0,0.24942276,1
12609,40,technician,married,high.school,unknown,no,no,cellular,jul,wed,755,0,1035,0,nonexistent,1.4,98.42,-41.67,5.16,5081.71,yes,0,0.37484124,1
3740,29,management,married,university.degree,no,no,no,telephone,jun,wed,2312,1,409,5,nonexistent,1.4,95.99,-47.08,3.49,4845.38,yes,0,0.026505599,1
3198,39,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,506,1,988,0,nonexistent,1.1,92.58,-35.7,4.9,4972.97,yes,0,0.0392526,1
7892,42,admin.,divorced,basic.9y,unknown,yes,no,cellular,mar,fri,4506,23,966,3,failure,1.4,92.35,-48.45,3.88,4941.63,yes,0,0.2240011,1
20150,29,services,divorced,university.degree,yes,yes,unknown,cellular,mar,tue,2101,50,916,4,nonexistent,-1.8,95.15,-48.89,1.79,5226.37,no,1,0.55306035,0
3247,30,technician,single,professional.course,no,yes,yes,cellular,jun,mon,895,1,566,1,success,-2.9,97.29,-45.77,1.32,4981.06,no,1,0.7063041,0
8301,61,admin.,unknown,basic.6y,yes,no,no,cellular,jun,thu,251,28,1015,0,nonexistent,1.4,91.28,-42.91,4.78,5400.62,yes,0,0.43793097,1
3506,58,retired,married,university.degree,no,no,no,cellular,sep,mon,4745,1,612,6,success,-3.4,97.3,-27.29,1.68,5222.23,yes,0,0.3274602,1
18341,40,management,divorced,university.degree,no,no,no,cellular,aug,wed,4190,1,13,3,nonexistent,1.4,91.42,-42.36,3.77,5284.58,yes,0,0.07297753,1
14251,48,management,married,basic.9y,no,yes,no,cellular,nov,tue,4920,2,169,4,failure,-3.4,92.88,-36.59,2.02,4985.36,yes,0,0.21452083,1
21566,25,admin.,married,university.degree,no,yes,no,cellular,mar,mon,1666,5,923,2,nonexistent,-1.8,95.19,-29.06,1.8,5193.01,yes,0,0.28375497,1
17714,27,admin.,single,unknown,no,no,no,cellular,mar,mon,295,1,616,3,success,-1.8,88.42,-30.98,2.29,5134.59,yes,0,0.4980508,1
20245,95,admin.,married,professional.course,yes,unknown,yes,telephone,jun,tue,1401,1,631,6,failure,-1.7,91.62,-37.55,1.6,4913.05,yes,0,0.467538,1
7307,88,housemaid,divorced,university.degree,yes,unknown,unknown,telephone,may,thu,633,45,977,0,nonexistent,1.4,88.86,-37.58,4.8,5421.53,yes,0,0.45315492,1
22370,43,housemaid,married,professional.course,unknown,yes,no,telephone,may,tue,1546,2,543,6,failure,1.1,97.55,-41.34,2.26,4937.22,yes,0,0.03352549,1
6053,36,technician,married,professional.course,no,yes,no,cellular,apr,fri,1063,0,994,1,failure,-1.8,96.23,-45.35,1.34,5139.89,yes,0,0.46593496,1
20682,29,self-employed,married,professional.course,no,yes,no,cellular,mar,thu,168,3,1012,3,failure,-1.8,93.64,-34.86,0.64,5013.7,yes,0,0.33663312,1
11528,53,blue-collar,married,high.school,no,no,no,cellular,jul,thu,307,0,530,6,nonexistent,1.4,90.83,-48.03,1.46,5212.69,yes,0,0.024464797,1
14611,66,student,married,unknown,no,unknown,unknown,cellular,jul,tue,58,39,952,0,nonexistent,1.1,91.08,-37.56,4.66,5113.13,yes,0,0.41504988,1
7034,27,student,single,basic.9y,unknown,yes,yes,telephone,may,wed,759,1,957,0,nonexistent,1.1,91.55,-38.0,4.7,5284.43,yes,0,0.16774565,1
18795,25,admin.,single,university.degree,no,yes,yes,cellular,oct,fri,3594,1,492,2,success,-3.4,96.46,-39.08,4.29,5262.56,yes,0,0.32530877,1
18568,51,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,fri,532,0,1015,0,nonexistent,1.4,95.96,-35.84,4.93,5055.57,yes,0,0.15123752,1
8910,28,technician,single,university.degree,no,yes,no,cellular,aug,mon,693,0,988,0,nonexistent,1.4,91.01,-37.03,4.96,5301.29,yes,0,0.33291647,1
17511,53,admin.,married,university.degree,no,yes,no,cellular,may,tue,1342,2,934,3,nonexistent,-1.8,96.04,-39.49,2.67,4948.81,yes,0,0.1450352,1
13190,32,blue-collar,single,basic.4y,no,yes,no,cellular,apr,thu,530,0,634,6,nonexistent,-1.8,94.16,-30.8,3.43,4956.5,yes,0,0.3059026,1
3469,28,self-employed,single,university.degree,no,no,no,cellular,jun,tue,1159,1,443,2,failure,-2.9,93.94,-29.46,1.33,4909.62,no,1,0.603782,0
1062,68,retired,married,basic.4y,no,yes,no,cellular,sep,tue,4485,1,994,3,nonexistent,-3.4,93.68,-33.34,4.49,5047.11,yes,0,0.36624828,1
17649,48,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,mon,4347,1,348,6,nonexistent,-1.1,92.09,-39.58,3.32,4861.01,yes,0,0.28612024,1
17524,66,retired,married,high.school,unknown,no,no,cellular,aug,tue,294,1,1038,1,failure,-2.9,91.55,-32.59,0.82,4949.29,yes,0,0.46613538,1
3394,40,blue-collar,married,professional.course,unknown,no,no,telephone,jun,fri,559,2,950,0,nonexistent,1.4,97.58,-42.97,4.88,5024.2,yes,0,0.13495345,1
10891,41,blue-collar,married,high.school,no,no,yes,telephone,may,tue,4383,2,966,4,success,1.1,96.92,-29.07,0.65,4977.1,yes,0,0.019945256,1
18292,56,unemployed,married,basic.9y,no,no,yes,cellular,may,mon,3582,1,939,4,success,-1.8,89.95,-30.74,5.05,4971.75,yes,0,0.20683959,1
1206,37,blue-collar,single,high.school,no,yes,yes,cellular,jun,wed,1718,2,973,6,failure,-1.7,89.2,-51.74,4.06,5276.47,yes,0,0.43621072,1
11637,26,entrepreneur,single,basic.4y,no,no,unknown,telephone,dec,thu,1145,34,1026,0,nonexistent,1.1,90.42,-36.03,4.86,4998.93,no,1,0.8050879,0
1367,36,technician,single,professional.course,no,no,no,cellular,aug,mon,458,2,1024,0,nonexistent,1.4,97.83,-34.65,4.8,5102.62,yes,0,0.06652359,1
22262,36,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,fri,731,2,1046,0,nonexistent,-1.8,94.84,-46.15,1.29,5119.49,no,1,0.5367255,0
368,38,technician,single,high.school,no,yes,no,cellular,jul,wed,4722,6,764,3,failure,1.4,96.68,-36.7,1.45,5216.72,yes,0,0.0316649,1
8686,70,housemaid,divorced,basic.4y,no,yes,no,cellular,sep,tue,1625,0,811,5,failure,-3.4,90.98,-34.63,3.38,5226.31,no,1,0.5361151,0
15920,58,management,married,university.degree,no,yes,yes,cellular,nov,fri,2248,0,544,5,nonexistent,-0.1,95.74,-28.36,4.85,5230.93,yes,0,0.06997254,1
12385,46,blue-collar,married,professional.course,no,no,yes,cellular,jun,tue,969,1,978,0,nonexistent,-2.9,97.42,-42.1,1.15,4883.3,no,1,0.5717358,0
3032,36,admin.,married,university.degree,no,yes,no,cellular,jul,wed,291,1,1047,1,failure,-1.7,90.82,-40.98,0.87,4781.95,yes,0,0.48685098,1
8342,35,management,married,university.degree,no,yes,yes,cellular,apr,thu,446,1,1046,0,nonexistent,-1.8,95.58,-46.29,1.42,4905.33,yes,0,0.3235903,1
12645,41,services,married,high.school,no,no,no,telephone,may,fri,4604,1,367,1,failure,1.1,90.54,-36.72,4.37,5222.97,yes,0,0.022659171,1
7592,57,services,married,high.school,no,yes,no,cellular,jul,thu,438,2,997,1,failure,-1.7,95.15,-41.18,0.84,5151.33,no,1,0.6815899,0
13337,43,admin.,single,university.degree,unknown,yes,no,telephone,may,thu,853,2,1010,0,nonexistent,1.1,94.46,-35.45,4.97,5035.26,yes,0,0.29048908,1
7164,27,blue-collar,single,unknown,no,no,no,cellular,jul,thu,3860,1,328,6,nonexistent,1.4,92.98,-38.35,4.79,5236.92,yes,0,0.11824571,1
1633,56,admin.,divorced,university.degree,no,no,no,telephone,may,wed,4518,3,358,5,failure,1.1,97.18,-45.24,2.25,5107.38,yes,0,0.019923126,1
5763,32,unknown,unknown,basic.6y,unknown,no,no,cellular,mar,thu,158,34,970,0,nonexistent,1.1,92.49,-37.92,5.05,5222.14,no,1,0.55645114,0
5216,30,services,married,high.school,no,no,no,telephone,may,fri,1210,1,1034,0,nonexistent,1.1,98.12,-37.6,4.89,5128.7,yes,0,0.37220624,1
3715,29,blue-collar,single,university.degree,no,no,no,cellular,apr,tue,1966,3,453,6,failure,-1.8,97.39,-45.67,4.09,4935.25,yes,0,0.35542458,1
4814,23,student,single,high.school,no,no,no,cellular,may,wed,1521,1,722,6,success,-1.8,96.12,-45.92,3.93,4975.61,yes,0,0.1600221,1
22101,52,management,married,university.degree,unknown,no,yes,cellular,apr,mon,1727,2,1018,0,nonexistent,-1.8,96.23,-47.94,1.35,4890.03,yes,0,0.19429697,1
13923,49,blue-collar,married,high.school,yes,yes,no,telephone,aug,wed,99,34,958,0,nonexistent,-0.1,91.98,-40.4,3.95,5429.61,yes,0,0.20431045,1
15474,53,technician,married,professional.course,no,no,no,cellular,aug,wed,4347,7,703,1,success,1.4,97.18,-30.95,2.86,4866.66,yes,0,0.09343606,1
12970,67,retired,single,university.degree,no,no,no,cellular,nov,thu,3681,0,182,4,nonexistent,-3.4,91.77,-33.3,0.95,5190.68,yes,0,0.26985124,1
15836,30,technician,single,university.degree,no,yes,no,cellular,aug,tue,3095,9,206,4,nonexistent,1.4,96.78,-50.22,4.59,5043.49,yes,0,0.038900696,1
7323,36,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,720,1,1020,0,nonexistent,-1.8,88.71,-47.21,1.31,5231.67,yes,0,0.42257163,1
11824,58,self-employed,married,university.degree,no,yes,no,cellular,jul,wed,430,3,1006,0,nonexistent,1.4,90.25,-44.7,5.0,5034.66,yes,0,0.06888887,1
7168,36,technician,divorced,high.school,no,yes,no,cellular,aug,mon,391,2,1015,0,nonexistent,1.4,91.66,-35.37,5.2,4982.37,yes,0,0.026653701,1
2880,71,self-employed,divorced,illiterate,unknown,no,unknown,cellular,mar,wed,126,35,956,0,nonexistent,1.4,92.88,-43.51,5.14,5018.97,no,1,0.63732195,0
8918,23,student,single,high.school,no,no,no,cellular,jul,tue,355,0,989,1,failure,-2.9,90.34,-32.89,1.07,5238.63,yes,0,0.42573667,1
1107,41,technician,married,professional.course,no,yes,no,cellular,sep,mon,398,1,980,0,nonexistent,-3.4,96.44,-29.17,0.73,4937.22,no,1,0.5908397,0
20258,33,self-employed,single,university.degree,no,yes,no,cellular,dec,mon,3564,3,339,1,failure,-3.0,91.38,-34.41,0.72,4858.75,yes,0,0.30245778,1
14960,43,blue-collar,single,basic.9y,no,yes,no,telephone,jul,tue,1137,11,1011,0,nonexistent,1.4,95.6,-43.38,4.86,5421.53,yes,0,0.37294865,1
13116,34,technician,married,professional.course,no,no,no,telephone,jun,wed,4204,2,947,1,failure,1.4,96.37,-30.53,2.65,4804.46,yes,0,0.038572453,1
21683,23,management,single,university.degree,no,no,no,cellular,jul,thu,795,1,1034,0,nonexistent,1.4,90.91,-42.99,4.93,5071.25,yes,0,0.4425435,1
1732,42,technician,single,university.degree,no,yes,no,cellular,jul,mon,555,0,1048,0,nonexistent,1.4,94.29,-42.48,5.18,5306.52,yes,0,0.13216516,1
5097,86,admin.,single,high.school,yes,yes,yes,cellular,may,tue,391,47,953,1,failure,-1.8,90.57,-45.32,1.32,5323.46,yes,0,0.33674708,1
10251,25,admin.,single,university.degree,no,yes,no,telephone,oct,mon,246,0,998,0,nonexistent,-0.1,91.45,-38.9,4.86,4951.59,yes,0,0.45442188,1
21172,31,admin.,married,professional.course,no,yes,unknown,telephone,may,wed,270,46,992,0,nonexistent,1.1,95.68,-36.4,4.75,5123.51,yes,0,0.108414486,1
5406,23,student,single,basic.9y,no,yes,no,cellular,dec,tue,154,1,1006,0,nonexistent,-3.0,91.6,-33.16,0.73,5264.62,no,1,0.5533844,0
10756,54,student,unknown,basic.9y,no,unknown,yes,telephone,sep,mon,116,18,1002,0,nonexistent,-1.8,92.8,-48.04,1.26,5124.59,no,1,0.6044101,0
19714,66,retired,married,professional.course,no,no,no,cellular,mar,tue,180,1,1046,1,failure,-1.8,95.04,-33.23,0.66,4998.68,yes,0,0.47386664,1
9439,38,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,2327,1,321,0,success,-1.8,93.39,-50.8,2.05,5165.18,yes,0,0.2836729,1
8923,43,admin.,single,university.degree,no,no,no,cellular,jul,wed,277,2,1021,0,nonexistent,-2.9,88.3,-34.47,1.05,5050.81,yes,0,0.47531697,1
7651,54,admin.,married,high.school,no,no,no,telephone,jul,wed,4268,1,76,4,success,-1.7,92.31,-34.23,2.76,4993.98,yes,0,0.14393239,1
5720,43,admin.,single,university.degree,no,no,no,cellular,aug,mon,964,3,1028,0,nonexistent,-1.7,96.75,-38.52,0.88,4781.95,no,1,0.72215843,0
9118,30,admin.,single,university.degree,no,no,no,cellular,may,fri,800,5,950,0,nonexistent,-1.8,95.49,-45.32,1.25,5226.57,no,1,0.61118513,0
19433,29,technician,single,professional.course,no,no,no,cellular,nov,fri,533,0,997,1,failure,-0.1,91.52,-40.86,3.94,5325.69,yes,0,0.2840391,1
22311,51,housemaid,married,high.school,no,no,yes,cellular,jun,thu,2881,1,819,0,nonexistent,-2.9,97.24,-46.85,4.04,5251.02,yes,0,0.4458486,1
21273,44,student,divorced,basic.6y,no,no,no,telephone,aug,mon,96,7,959,2,failure,-1.8,89.64,-45.96,1.3,5114.39,yes,0,0.06977233,1
7535,40,admin.,married,university.degree,no,yes,no,cellular,jul,tue,4668,0,768,6,nonexistent,-2.9,89.68,-49.62,3.32,5021.11,yes,0,0.19973317,1
22413,34,admin.,married,university.degree,no,yes,no,cellular,sep,wed,695,1,1027,0,nonexistent,-1.1,97.11,-37.23,0.87,5097.61,no,1,0.8131419,0
19337,34,self-employed,married,basic.9y,unknown,yes,yes,cellular,aug,thu,1626,2,374,3,success,1.4,92.92,-34.65,3.82,5039.52,yes,0,0.06411902,1
15861,29,entrepreneur,unknown,professional.course,no,yes,unknown,cellular,apr,wed,1859,12,734,5,success,1.4,94.22,-35.25,1.08,5166.82,yes,0,0.39698792,1
12802,31,management,single,university.degree,no,yes,no,cellular,apr,fri,699,0,319,5,failure,-1.8,92.75,-39.1,4.6,5026.92,yes,0,0.15375845,1
4581,39,admin.,single,high.school,no,yes,no,cellular,apr,thu,4038,1,118,0,nonexistent,-1.8,89.74,-46.78,0.95,5170.82,yes,0,0.20189808,1
17401,92,unknown,unknown,university.degree,yes,no,unknown,telephone,jul,mon,304,15,870,4,failure,1.1,92.32,-37.9,4.23,4910.37,no,1,0.6852094,0
14417,45,services,married,basic.4y,unknown,yes,no,cellular,aug,tue,959,2,1031,0,nonexistent,1.4,94.19,-34.94,4.71,5118.3,yes,0,0.23704267,1
18639,27,entrepreneur,married,basic.9y,no,no,no,telephone,may,mon,287,2,210,1,nonexistent,1.1,90.02,-38.17,3.55,5094.36,yes,0,0.008322316,1
16885,29,services,married,basic.6y,no,no,no,telephone,may,thu,1610,1,3,4,nonexistent,1.1,92.56,-33.0,4.94,5183.83,yes,0,0.06958119,1
16311,20,housemaid,married,professional.course,unknown,yes,yes,telephone,may,mon,356,0,1044,0,nonexistent,-1.8,90.75,-45.5,1.36,5068.5,yes,0,0.07031354,1
13485,37,admin.,single,high.school,no,yes,no,cellular,oct,tue,2137,1,591,1,failure,-3.4,97.11,-38.98,3.43,5257.28,yes,0,0.4901033,1
17119,37,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,762,0,1004,0,nonexistent,1.4,95.78,-36.6,5.08,5280.38,yes,0,0.42401373,1
10131,40,admin.,divorced,university.degree,no,yes,no,cellular,jul,mon,2769,0,477,0,success,-1.7,94.45,-33.9,2.89,4836.99,yes,0,0.4652303,1
2504,46,student,unknown,unknown,yes,no,unknown,telephone,nov,mon,1930,35,860,1,nonexistent,1.4,96.85,-25.95,1.46,4794.61,no,1,0.53871936,0
10364,87,management,married,basic.9y,no,no,no,cellular,jul,tue,309,18,978,0,nonexistent,1.4,96.07,-42.48,5.05,5233.32,yes,0,0.18169428,1
15504,46,technician,married,basic.9y,no,no,yes,cellular,may,fri,1068,1,1031,0,nonexistent,-1.8,96.6,-46.75,1.35,4981.82,yes,0,0.49369937,1
2174,27,blue-collar,single,high.school,no,no,no,telephone,jun,thu,993,1,979,0,nonexistent,1.4,92.95,-39.91,5.16,5275.15,no,1,0.6166535,0
7682,76,admin.,single,basic.4y,no,unknown,yes,telephone,sep,tue,259,51,965,0,nonexistent,-1.8,92.42,-47.8,1.48,4874.73,no,1,0.52136534,0
7217,29,admin.,married,university.degree,no,no,no,cellular,aug,tue,326,1,1048,1,failure,-1.7,91.77,-39.87,0.87,4986.6,yes,0,0.49366486,1
15974,45,admin.,single,university.degree,no,yes,no,cellular,nov,mon,450,2,977,0,nonexistent,-0.1,90.21,-42.46,4.27,5050.31,yes,0,0.076893054,1
2617,92,unknown,divorced,illiterate,yes,yes,unknown,telephone,aug,fri,236,53,959,0,nonexistent,-1.8,91.87,-44.81,1.3,5002.21,no,1,0.60506225,0
20547,70,retired,divorced,basic.4y,no,yes,no,cellular,apr,mon,441,0,1014,0,nonexistent,-1.8,93.81,-45.45,1.34,5068.5,yes,0,0.3805794,1
19189,32,admin.,single,university.degree,no,yes,no,telephone,nov,fri,2074,1,973,1,failure,-3.4,95.33,-29.73,0.72,5233.25,yes,0,0.22464086,1
16629,47,student,divorced,unknown,yes,unknown,yes,telephone,dec,thu,1191,3,968,0,nonexistent,1.4,93.7,-42.84,4.83,5327.43,no,1,0.745411,0
4,26,entrepreneur,single,high.school,yes,yes,yes,cellular,aug,fri,359,26,998,0,nonexistent,1.4,97.08,-35.55,5.11,5222.87,yes,0,0.24002053,1
2183,27,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,1780,2,198,4,failure,1.4,93.86,-27.9,3.01,4802.76,yes,0,0.06210315,1
13856,31,management,single,university.degree,no,no,no,cellular,nov,thu,4412,1,407,4,nonexistent,-0.1,91.43,-37.78,4.8,5236.32,yes,0,0.10277375,1
21796,80,retired,married,university.degree,no,yes,no,cellular,may,wed,148,1,5,4,success,-1.8,93.4,-41.04,0.69,5093.84,yes,0,0.42994928,1
11983,52,student,divorced,professional.course,no,no,unknown,telephone,aug,fri,169,36,1025,0,nonexistent,-1.8,91.58,-46.39,1.47,5175.58,no,1,0.63144857,0
20835,90,self-employed,divorced,basic.4y,yes,no,yes,cellular,aug,tue,52,52,950,0,nonexistent,-1.8,95.4,-46.39,1.36,5007.31,no,1,0.6309802,0
17017,29,student,single,unknown,no,no,no,cellular,dec,mon,1929,0,639,1,nonexistent,-3.0,99.27,-40.25,2.21,5269.98,no,1,0.54950124,0
19043,37,services,married,high.school,no,yes,no,telephone,may,fri,4588,6,519,4,failure,1.1,95.86,-35.66,3.86,5364.52,yes,0,0.017533839,1
397,30,blue-collar,single,basic.6y,no,yes,no,cellular,may,thu,2172,1,4,1,nonexistent,-1.8,94.29,-31.24,4.8,5297.96,yes,0,0.17597575,1
10415,57,admin.,married,university.degree,no,no,no,cellular,jul,fri,219,0,538,4,nonexistent,-1.7,93.5,-28.16,1.41,5120.53,yes,0,0.44573945,1
4895,32,admin.,married,university.degree,no,yes,no,cellular,mar,thu,764,3,702,1,success,-1.8,96.76,-32.5,2.45,5308.19,no,1,0.53452533,0
22118,23,student,single,high.school,no,yes,yes,cellular,aug,fri,2859,0,19,0,nonexistent,-2.9,93.98,-42.72,3.5,5379.09,no,1,0.5222195,0
5077,37,admin.,married,high.school,no,no,no,cellular,aug,wed,3659,1,726,0,failure,-2.9,91.33,-51.2,4.49,5127.43,yes,0,0.21164998,1
5812,30,unemployed,divorced,basic.6y,unknown,no,unknown,cellular,jul,mon,2540,8,612,2,failure,-3.4,97.03,-41.74,1.21,5259.54,yes,0,0.48668286,1
10432,35,blue-collar,single,high.school,no,no,yes,cellular,may,wed,1395,1,1013,1,failure,-1.8,88.24,-48.51,1.35,5134.79,yes,0,0.2639957,1
4153,34,admin.,married,university.degree,no,yes,no,cellular,nov,tue,516,0,1048,1,failure,-1.1,92.39,-49.58,1.01,5112.5,no,1,0.65993273,0
13629,22,technician,single,university.degree,no,yes,no,cellular,jun,fri,133,3,35,3,nonexistent,-2.9,95.79,-30.26,4.59,5223.79,yes,0,0.20556988,1
648,26,student,unknown,basic.4y,no,yes,no,telephone,sep,fri,1749,42,772,1,success,1.4,89.5,-37.97,2.39,4786.36,no,1,0.5706777,0
21265,28,admin.,married,high.school,no,yes,no,cellular,may,thu,58,1,707,3,nonexistent,-1.8,92.18,-40.9,3.54,5192.74,yes,0,0.050358642,1
2320,34,self-employed,married,university.degree,no,unknown,unknown,telephone,apr,tue,2224,51,735,2,failure,1.1,95.04,-37.9,1.14,5057.85,yes,0,0.23547243,1
21374,35,admin.,single,university.degree,unknown,no,no,cellular,jul,thu,825,0,1023,0,nonexistent,1.4,98.33,-44.7,5.04,5249.01,yes,0,0.45305595,1
9595,24,student,single,university.degree,no,no,yes,telephone,jun,thu,290,6,1017,1,failure,-2.9,95.28,-42.18,1.26,5187.87,yes,0,0.42779934,1
5654,38,student,married,basic.6y,no,no,no,telephone,mar,tue,825,0,953,0,nonexistent,1.4,90.49,-42.88,5.15,5008.51,no,1,0.70328087,0
2603,23,student,single,unknown,no,yes,no,cellular,sep,wed,3042,1,323,5,success,-1.1,93.75,-41.07,5.17,5210.5,yes,0,0.3718864,1
7318,40,technician,married,university.degree,no,no,yes,cellular,jun,tue,3997,2,251,0,success,-1.7,97.64,-26.97,1.4,5002.62,yes,0,0.43037346,1
12784,35,admin.,single,high.school,no,no,no,telephone,jun,wed,962,2,996,0,nonexistent,1.4,95.97,-40.75,4.85,5013.74,yes,0,0.38982347,1
6811,18,unemployed,single,professional.course,yes,yes,yes,telephone,oct,mon,3357,52,104,3,failure,1.4,91.52,-48.86,2.66,5361.61,no,1,0.60609037,0
16974,43,management,divorced,basic.4y,no,no,unknown,telephone,dec,fri,1058,28,364,6,nonexistent,-1.8,92.14,-41.71,4.86,4971.11,no,1,0.5638821,0
2606,34,admin.,single,high.school,no,yes,no,cellular,may,wed,637,0,10,1,success,-1.8,88.89,-45.73,1.35,5088.9,yes,0,0.4469043,1
10799,43,technician,married,professional.course,no,yes,no,cellular,may,mon,616,1,958,1,failure,-1.8,97.07,-44.58,1.27,5292.86,yes,0,0.42850888,1
11900,30,entrepreneur,married,university.degree,no,unknown,unknown,cellular,may,fri,2998,0,979,0,failure,-1.8,95.61,-28.98,3.55,4894.57,yes,0,0.14347918,1
15177,54,technician,married,basic.9y,no,no,no,cellular,nov,tue,704,2,241,5,nonexistent,-3.4,94.57,-36.68,0.91,4916.43,yes,0,0.3295012,1
22317,26,student,single,basic.9y,no,yes,yes,cellular,jun,tue,4256,0,48,4,failure,-2.9,95.53,-36.26,1.49,5135.82,yes,0,0.32492578,1
1220,17,entrepreneur,unknown,basic.6y,yes,unknown,unknown,telephone,may,wed,789,1,980,0,nonexistent,-1.1,90.05,-36.86,0.89,4923.89,yes,0,0.41756082,1
13417,27,admin.,single,university.degree,no,yes,no,cellular,apr,wed,492,1,4,2,success,-1.8,94.75,-47.57,1.52,4997.11,no,1,0.7199402,0
6078,59,management,married,university.degree,no,yes,no,cellular,dec,thu,664,3,5,1,success,-3.0,90.02,-33.39,0.69,4797.44,no,1,0.9234592,0
