id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe,predicted,predicted_prob,true_label
7336,52,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,1173,2,244,3,success,-1.8,92.24,-39.48,4.8,4898.57,yes,0,0.07981556470169471,1
7802,34,services,married,high.school,no,no,no,telephone,may,thu,779,1,1013,0,nonexistent,1.1,95.21,-35.27,4.69,4972.97,yes,0,0.19017439799240105,1
2362,47,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,485,2,1023,0,nonexistent,1.4,94.55,-41.21,4.89,4982.37,no,1,0.22194528248365217,0
20318,47,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,1371,2,638,5,failure,-1.8,94.45,-30.06,3.19,5354.67,no,1,0.241723792788697,0
2154,76,retired,married,basic.4y,no,yes,yes,cellular,jul,fri,64,1,983,0,nonexistent,-2.9,94.04,-33.6,1.05,5274.17,no,1,0.22131032157173594,0
6162,36,management,married,university.degree,no,yes,no,telephone,may,fri,1904,0,271,0,failure,1.1,88.46,-27.88,3.56,5194.74,no,1,0.230649042650143,0
7089,36,admin.,married,university.degree,no,no,no,cellular,may,wed,430,5,1047,0,nonexistent,-1.8,92.42,-45.5,1.32,5017.51,no,1,0.3496786769946919,0
20737,27,admin.,single,university.degree,no,yes,no,cellular,may,fri,669,0,989,1,failure,-1.8,96.33,-46.43,1.3,4930.82,no,1,0.4824148539969512,0
5747,53,blue-collar,married,basic.4y,no,yes,yes,cellular,apr,thu,761,4,961,0,nonexistent,-1.8,88.51,-45.73,1.4,5201.08,no,1,0.3740544709721014,0
16850,40,admin.,divorced,high.school,no,no,no,cellular,may,mon,2642,7,348,3,failure,-1.8,89.64,-35.87,0.93,4936.18,no,1,0.22778290721489633,0
7851,87,self-employed,divorced,illiterate,yes,unknown,unknown,telephone,mar,tue,83,10,1018,0,nonexistent,-1.8,96.88,-45.92,1.32,4946.12,yes,0,0.200407237753237,1
17879,62,services,divorced,high.school,unknown,yes,unknown,telephone,jul,thu,3490,25,921,3,failure,1.4,97.68,-49.35,1.79,5379.83,yes,0,0.1596301061215753,1
12217,26,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,3587,1,776,5,nonexistent,1.1,88.8,-46.51,2.31,5157.11,yes,0,0.08734466016546948,1
8981,23,student,single,university.degree,no,yes,yes,cellular,may,tue,699,3,976,0,nonexistent,-1.8,88.89,-44.02,1.27,5165.38,no,1,0.3661303093272557,0
21207,37,admin.,married,university.degree,no,no,no,cellular,oct,wed,189,1,1006,1,failure,-3.4,93.17,-27.33,0.76,5117.85,no,1,0.22083735101613822,0
275,57,retired,married,basic.4y,unknown,no,yes,cellular,jul,tue,600,4,999,0,nonexistent,1.4,98.42,-42.87,5.16,5306.52,no,1,0.5,0
1244,25,admin.,single,university.degree,no,yes,no,cellular,aug,mon,2365,0,47,5,failure,-2.9,91.59,-37.17,4.84,5205.98,no,1,0.7577581638445094,0
2267,30,admin.,married,university.degree,no,no,no,cellular,apr,wed,1505,3,117,5,success,-1.8,96.62,-41.84,3.82,5132.95,no,1,0.4240957924593252,0
7291,25,blue-collar,married,basic.4y,no,no,yes,telephone,jul,thu,4906,2,675,4,failure,1.4,98.51,-31.28,3.44,5094.29,yes,0,0.016799803889603872,1
17493,42,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,938,2,0,6,success,-1.8,94.17,-37.91,2.77,5061.46,no,1,0.4614964343540761,0
9839,81,student,single,basic.9y,unknown,no,yes,telephone,dec,fri,438,15,970,1,failure,-1.8,91.3,-47.52,1.51,5297.96,no,1,0.34204182913349124,0
2351,53,self-employed,divorced,high.school,yes,yes,no,telephone,oct,fri,4046,50,925,2,failure,1.4,93.34,-40.65,4.25,4907.2,yes,0,0.12340002367646959,1
12260,40,blue-collar,married,professional.course,no,yes,yes,cellular,jul,mon,439,1,1026,0,nonexistent,1.4,93.63,-41.93,4.98,5374.48,yes,0,0.13681490320951642,1
20938,30,technician,married,professional.course,no,yes,no,cellular,apr,wed,2297,0,394,5,success,-1.8,91.08,-44.34,4.64,5196.22,no,1,0.5,0
5590,45,technician,married,university.degree,no,yes,no,cellular,apr,thu,387,1,1031,0,nonexistent,-1.8,91.3,-47.57,1.46,5134.79,no,1,0.6251070412398996,0
3487,59,technician,married,university.degree,unknown,no,yes,cellular,jul,thu,459,6,976,0,nonexistent,1.4,91.75,-43.21,4.87,5285.6,no,1,0.36989884589102195,0
18548,52,technician,divorced,high.school,no,no,yes,cellular,may,wed,2951,1,97,3,success,-1.8,91.47,-43.47,4.11,5081.88,no,1,0.3466711042487562,0
1078,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,1077,2,999,0,nonexistent,1.4,90.54,-34.87,5.0,5431.99,no,1,0.6553784515308314,0
17125,60,unknown,married,basic.4y,unknown,yes,no,cellular,jul,wed,676,0,965,0,nonexistent,1.4,90.91,-42.44,4.81,5191.5,no,1,0.34997801540195256,0
13247,38,technician,married,professional.course,no,no,no,cellular,may,tue,386,1,972,0,nonexistent,-1.8,89.45,-44.39,1.38,5170.48,no,1,0.35377288201157325,0
10545,75,retired,married,basic.6y,no,yes,yes,cellular,oct,thu,466,3,537,4,nonexistent,-3.4,98.08,-46.95,1.55,5010.53,yes,0,0.19745940840698492,1
17243,41,services,married,high.school,no,unknown,unknown,cellular,aug,wed,295,1,1041,0,nonexistent,-2.9,89.34,-31.52,0.84,4989.9,no,1,0.24195825332215132,0
12197,36,services,single,professional.course,no,yes,no,cellular,may,wed,4232,0,507,2,success,-1.8,89.6,-29.41,2.28,5319.39,no,1,0.3577097771252678,0
2062,42,admin.,single,illiterate,no,unknown,unknown,telephone,oct,fri,2246,18,56,0,failure,-0.1,97.88,-30.39,2.96,5117.65,yes,0,0.1975199987236429,1
20557,44,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,1504,1,969,0,nonexistent,1.1,91.36,-37.16,4.83,5149.47,no,1,0.4602343707301867,0
20118,68,entrepreneur,unknown,basic.4y,yes,no,no,telephone,jul,mon,2391,10,113,6,success,1.4,91.26,-45.89,1.79,5034.31,no,1,0.28779559456998455,0
20958,35,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,1146,0,115,6,failure,-1.7,90.63,-38.29,3.38,5124.07,no,1,0.466860446783342,0
18067,47,blue-collar,married,unknown,no,yes,yes,cellular,aug,wed,3881,0,444,1,success,1.4,93.8,-35.41,3.69,5098.97,yes,0,0.051681101724582235,1
6199,90,housemaid,married,basic.9y,no,no,yes,telephone,nov,tue,477,8,1013,0,nonexistent,1.1,93.24,-35.41,5.06,5035.26,no,1,0.6179591591453131,0
3534,32,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,2253,3,296,0,failure,-3.4,95.32,-31.76,3.63,5240.47,no,1,0.22082263126517104,0
5528,46,management,married,university.degree,no,yes,no,cellular,jun,mon,342,1,978,0,nonexistent,-2.9,96.86,-38.88,1.31,5182.8,no,1,0.4113061334527277,0
17415,38,technician,married,university.degree,no,yes,no,cellular,jun,wed,175,1,981,0,nonexistent,-2.9,88.5,-41.08,1.23,5111.73,no,1,0.41509453613626823,0
13688,36,entrepreneur,married,basic.9y,no,yes,yes,cellular,may,fri,455,2,1010,0,nonexistent,-1.8,95.86,-44.35,1.24,4956.32,no,1,0.30189846153297956,0
7555,33,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,274,1,959,1,failure,-2.9,88.05,-31.02,0.92,5091.42,no,1,0.2659596885842162,0
675,33,technician,single,professional.course,unknown,unknown,yes,telephone,may,tue,3771,37,756,4,failure,-1.8,93.2,-44.57,4.0,5089.89,yes,0,0.1324425944843934,1
18192,40,self-employed,married,unknown,no,yes,no,cellular,jul,mon,683,1,1039,0,nonexistent,1.4,91.38,-43.16,5.09,5092.16,no,1,0.28696468886719945,0
19000,29,admin.,single,university.degree,no,no,no,cellular,sep,fri,109,4,6,1,success,-1.1,95.8,-38.13,0.89,5206.81,no,1,0.4222494214168012,0
17010,83,retired,single,basic.4y,no,yes,no,cellular,oct,thu,259,1,971,0,nonexistent,-3.4,89.28,-26.06,0.73,5022.51,yes,0,0.18011096824388292,1
1098,28,technician,single,university.degree,no,unknown,unknown,cellular,apr,mon,108,0,1011,0,nonexistent,-1.8,92.33,-48.41,1.41,5002.21,yes,0,0.06031304809583246,1
1066,37,technician,married,professional.course,no,no,no,cellular,aug,mon,1378,3,499,0,success,1.4,89.44,-41.44,1.06,5332.23,yes,0,0.07898451927938462,1
12597,37,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,959,2,900,3,nonexistent,1.4,91.94,-38.75,3.6,5122.84,yes,0,0.16772789409748146,1
12825,28,entrepreneur,single,university.degree,no,yes,no,cellular,apr,fri,772,2,974,0,nonexistent,-1.8,94.93,-47.14,1.37,4895.13,no,1,0.4664760642942972,0
16191,53,admin.,married,university.degree,no,no,no,telephone,may,fri,640,0,1037,0,nonexistent,1.1,97.65,-35.27,4.94,5123.51,no,1,0.30229732085412075,0
4864,56,housemaid,married,basic.9y,no,no,no,cellular,nov,thu,1000,0,663,1,nonexistent,-0.1,93.08,-44.25,2.83,5254.17,no,1,0.25625050272256233,0
8766,89,unknown,single,basic.4y,no,yes,yes,cellular,may,mon,1171,51,213,1,nonexistent,1.4,97.57,-34.39,4.37,4885.16,no,1,0.2156691217180478,0
5991,37,services,married,basic.6y,unknown,no,no,cellular,nov,fri,1020,1,1001,0,nonexistent,-0.1,92.92,-42.54,4.21,4993.16,yes,0,0.18709188955779596,1
2266,66,management,divorced,high.school,unknown,unknown,yes,telephone,sep,thu,2220,3,892,1,failure,1.4,97.76,-30.53,1.98,5258.63,no,1,0.3382689256063887,0
5506,54,blue-collar,divorced,basic.4y,no,yes,no,cellular,apr,thu,4555,0,575,1,success,-1.8,93.35,-45.8,2.58,5179.22,no,1,0.37684518918803905,0
9755,27,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,787,1,326,0,nonexistent,1.4,94.78,-33.15,2.47,5104.84,no,1,0.2729403749033227,0
13403,20,blue-collar,unknown,basic.4y,yes,no,no,telephone,dec,wed,4092,21,317,3,success,-1.8,91.74,-41.89,1.29,5227.91,no,1,0.3393871224268319,0
18146,48,housemaid,married,basic.6y,no,yes,no,cellular,nov,wed,1387,4,1025,1,failure,-0.1,94.13,-42.25,4.05,5065.9,no,1,0.26215918751523454,0
9173,50,management,married,university.degree,no,no,yes,cellular,nov,tue,189,1,1029,0,nonexistent,-3.4,90.51,-30.06,0.72,5017.5,no,1,0.367500684982284,0
7432,36,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,tue,241,4,273,1,failure,1.4,98.24,-27.4,0.79,4810.19,no,1,0.3914966371940183,0
10160,29,student,single,high.school,no,no,no,cellular,aug,thu,81,38,986,0,nonexistent,1.1,98.31,-36.61,4.88,4983.35,no,1,0.37039665569287294,0
5478,33,blue-collar,married,basic.9y,no,yes,no,telephone,oct,tue,450,1,59,2,failure,-0.1,91.07,-45.74,3.01,4895.08,no,1,0.26275904059703176,0
7150,44,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,1376,3,255,0,nonexistent,1.4,97.09,-31.1,4.81,5257.06,no,1,0.45359116898839813,0
11324,35,management,single,university.degree,no,yes,no,cellular,nov,tue,4440,1,101,0,nonexistent,-0.1,88.89,-49.12,4.1,5102.16,no,1,0.246065799801156,0
4157,30,admin.,married,university.degree,no,yes,no,cellular,jul,wed,512,2,961,0,nonexistent,1.4,90.44,-43.46,4.89,5442.45,no,1,0.2804002654854984,0
231,48,technician,married,professional.course,no,no,no,telephone,jul,fri,335,1,1047,0,nonexistent,-2.9,90.98,-34.7,1.02,5111.73,no,1,0.4635063431151597,0
15573,32,admin.,single,high.school,no,no,no,cellular,apr,tue,224,0,1011,0,nonexistent,-1.8,97.54,-45.82,1.38,5094.0,no,1,0.5285918666704765,0
12484,45,blue-collar,single,basic.9y,no,yes,no,telephone,may,thu,4612,3,293,2,failure,1.1,93.14,-35.43,0.95,4935.3,yes,0,0.05262025179874493,1
19753,45,management,married,university.degree,no,no,no,cellular,nov,mon,577,1,960,0,nonexistent,-0.1,89.84,-41.53,4.24,5216.58,no,1,0.2707992402828056,0
4075,33,admin.,single,high.school,no,yes,no,cellular,aug,tue,2072,0,498,1,failure,1.4,96.64,-28.34,0.85,5269.99,no,1,0.2610283471375764,0
2618,37,admin.,divorced,high.school,no,yes,no,cellular,jun,tue,321,0,611,3,success,-2.9,95.4,-30.76,4.58,5058.31,no,1,0.35686861868038283,0
195,57,technician,married,professional.course,no,yes,no,telephone,may,fri,1442,1,1036,0,nonexistent,1.1,95.21,-37.78,4.75,5320.77,no,1,0.531193596331204,0
18507,27,admin.,single,university.degree,no,yes,yes,cellular,may,mon,3441,0,985,1,nonexistent,-1.8,93.62,-49.87,1.15,5205.71,no,1,0.5673926833273906,0
3520,20,student,single,university.degree,no,yes,no,cellular,jul,fri,1439,10,973,0,nonexistent,1.4,96.17,-41.29,5.18,5086.94,no,1,0.2301526047991811,0
7016,37,unknown,married,basic.9y,yes,unknown,unknown,telephone,aug,mon,3464,48,454,6,nonexistent,1.1,97.38,-38.77,3.17,5048.46,yes,0,0.07902969695581262,1
16165,52,management,married,university.degree,no,yes,no,cellular,may,mon,4529,1,639,1,failure,-1.8,97.32,-42.31,4.52,5081.74,no,1,0.5314538174589464,0
14688,74,student,single,basic.6y,unknown,yes,no,telephone,oct,mon,831,47,1018,0,nonexistent,1.1,96.53,-36.8,4.85,5336.34,no,1,0.47819570479988344,0
18174,38,admin.,married,university.degree,no,no,no,telephone,jul,mon,2741,5,296,1,failure,1.4,89.79,-45.41,4.82,5073.69,yes,0,0.10892962753822362,1
18997,34,unknown,single,university.degree,no,yes,no,telephone,oct,wed,176,2,999,0,nonexistent,-3.4,96.12,-27.92,0.71,5163.0,no,1,0.22724289735327183,0
514,34,technician,married,professional.course,no,no,yes,cellular,aug,thu,890,1,969,0,nonexistent,1.4,89.14,-36.28,4.74,5018.97,no,1,0.3921019306147245,0
21259,54,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,270,1,522,6,nonexistent,1.1,96.14,-42.41,1.19,5131.41,yes,0,0.1435990961800296,1
3170,18,technician,single,illiterate,unknown,unknown,unknown,cellular,may,thu,460,29,999,0,nonexistent,-0.1,93.57,-40.06,3.86,5351.67,yes,0,0.1780502350022739,1
21844,58,retired,married,high.school,no,yes,no,cellular,aug,wed,1653,4,67,0,failure,1.4,90.49,-46.22,2.69,5087.97,yes,0,0.09293185771802057,1
1348,33,blue-collar,married,high.school,no,yes,no,cellular,jun,mon,3984,2,129,2,failure,-2.9,94.96,-48.65,2.47,5144.57,no,1,0.3608896875752429,0
19538,45,blue-collar,married,unknown,unknown,yes,no,cellular,aug,thu,1670,1,349,0,nonexistent,1.4,96.66,-42.23,4.07,5368.44,no,1,0.29277973281325353,0
20538,27,technician,single,professional.course,no,yes,no,cellular,may,wed,1386,1,421,5,success,-1.8,98.21,-35.74,3.63,5144.22,no,1,0.2581022911037922,0
18844,63,retired,married,basic.4y,no,no,no,telephone,aug,thu,778,3,701,0,nonexistent,-2.9,93.56,-51.3,2.8,5143.26,no,1,0.4670712105101442,0
6336,42,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,426,1,1043,0,nonexistent,1.4,92.32,-34.29,5.2,5301.29,no,1,0.2152534400344056,0
16618,31,services,single,university.degree,unknown,no,no,telephone,jun,mon,710,1,963,0,nonexistent,1.4,90.78,-41.75,4.75,5369.25,yes,0,0.2015824844011397,1
827,29,technician,single,professional.course,no,yes,no,telephone,jun,wed,1193,1,980,0,nonexistent,1.4,91.06,-43.05,5.16,5463.36,no,1,0.7277283560454416,0
6872,66,retired,single,university.degree,no,no,no,cellular,sep,mon,490,2,1048,1,failure,-3.4,94.04,-30.27,0.73,4952.27,no,1,0.35163708165544466,0
17582,20,student,single,unknown,no,no,no,cellular,may,tue,192,1,11,1,success,-1.8,95.84,-38.83,0.68,5184.0,yes,0,0.1924540340021539,1
9357,31,admin.,divorced,high.school,no,yes,no,cellular,may,mon,260,2,1033,0,nonexistent,-1.8,94.75,-44.39,1.31,5068.5,no,1,0.22710605714966117,0
13536,26,technician,single,professional.course,no,yes,no,cellular,apr,thu,856,0,1026,2,failure,-1.8,91.3,-47.99,1.46,5099.1,no,1,0.448553343343092,0
3519,47,technician,married,university.degree,no,no,no,cellular,may,fri,586,7,995,0,nonexistent,-1.8,93.63,-46.01,1.24,4925.73,no,1,0.5399103331465807,0
17848,45,housemaid,married,university.degree,no,yes,no,telephone,apr,fri,477,1,1039,1,failure,-1.8,96.51,-46.86,1.35,4981.82,no,1,0.22766498155796305,0
13787,65,entrepreneur,single,university.degree,no,no,yes,cellular,dec,mon,23,9,950,0,nonexistent,1.4,95.12,-36.28,4.92,5217.64,yes,0,0.03289635401173543,1
2381,51,services,married,basic.4y,no,unknown,yes,cellular,aug,tue,390,23,3,3,success,-2.9,94.13,-30.36,0.87,4847.77,no,1,0.28896626139643455,0
12138,23,services,single,high.school,no,no,no,cellular,apr,tue,2831,0,892,5,success,-1.8,94.26,-26.61,4.36,5023.53,yes,0,0.1632665677425974,1
20596,32,entrepreneur,married,basic.9y,unknown,no,no,cellular,nov,wed,625,1,989,0,nonexistent,-0.1,89.28,-43.93,4.13,5434.8,no,1,0.33276941563383267,0
13656,35,admin.,single,university.degree,no,yes,no,cellular,jun,wed,898,0,1003,1,failure,-1.7,91.79,-41.47,0.74,5091.43,no,1,0.5066823199228305,0
6109,51,services,married,high.school,unknown,yes,no,telephone,jul,mon,2328,3,880,3,nonexistent,1.4,93.76,-51.38,4.62,5019.31,yes,0,0.13205768108579874,1
20556,81,technician,divorced,basic.6y,yes,unknown,yes,telephone,sep,fri,1746,18,391,3,failure,-1.1,91.12,-37.7,0.91,5322.3,yes,0,0.20379570959658386,1
1394,55,technician,married,university.degree,unknown,no,no,cellular,may,fri,2676,6,561,2,failure,-1.8,92.01,-46.37,4.48,5006.73,no,1,0.3702586484798041,0
6224,32,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,891,0,968,0,nonexistent,1.1,97.0,-36.9,4.86,5113.13,yes,0,0.1286616767391857,1
14805,37,unemployed,single,university.degree,no,no,no,cellular,jun,fri,243,2,949,0,nonexistent,-1.7,93.86,-40.07,0.78,4926.7,no,1,0.48983978718940946,0
5803,45,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,2316,2,133,0,success,1.1,96.82,-33.47,4.33,4999.97,no,1,0.5126866838229042,0
5253,35,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,646,1,977,0,nonexistent,-1.8,89.17,-48.09,1.28,4905.33,no,1,0.28345870671419376,0
3019,28,admin.,single,university.degree,no,yes,no,cellular,aug,thu,417,1,951,0,nonexistent,1.4,91.48,-36.82,4.81,5217.64,no,1,0.31935765559018753,0
18831,56,retired,married,basic.4y,no,yes,no,cellular,nov,fri,466,1,1045,0,nonexistent,-0.1,89.19,-40.48,4.07,5008.75,yes,0,0.20047382853022797,1
17572,28,admin.,single,university.degree,no,no,no,cellular,aug,wed,388,1,1029,0,nonexistent,1.4,91.66,-34.69,4.83,5322.2,no,1,0.24310347825068776,0
18504,37,admin.,single,university.degree,no,yes,no,cellular,nov,wed,511,1,969,0,nonexistent,-0.1,96.27,-40.74,4.29,5159.42,no,1,0.28764530637674535,0
2404,26,admin.,married,professional.course,no,no,no,cellular,may,thu,485,0,1048,0,nonexistent,-1.8,88.71,-45.41,1.28,5272.46,no,1,0.5213591509260324,0
2110,37,management,single,university.degree,no,yes,no,cellular,may,tue,1693,0,222,4,nonexistent,-1.8,88.1,-41.2,3.18,5144.92,no,1,0.2933139526016799,0
14734,33,management,married,university.degree,no,yes,no,cellular,apr,tue,262,1,985,0,nonexistent,-1.8,96.98,-45.31,1.44,5068.5,no,1,0.5722284077691416,0
14145,33,admin.,single,university.degree,no,yes,no,cellular,jul,wed,98,3,1005,0,nonexistent,-2.9,91.91,-32.89,1.03,5020.36,yes,0,0.13422184466202255,1
7030,59,admin.,divorced,professional.course,no,no,no,cellular,aug,tue,466,1,985,0,nonexistent,-2.9,91.09,-31.61,0.85,5253.86,no,1,0.4642793966464934,0
13021,59,retired,married,high.school,no,yes,no,cellular,aug,tue,2334,0,227,3,nonexistent,-2.9,96.17,-46.16,2.33,4866.37,no,1,0.4513408646547996,0
21170,39,self-employed,married,basic.9y,unknown,no,no,cellular,jul,fri,782,5,1048,0,nonexistent,1.4,90.72,-41.71,5.01,5353.57,no,1,0.5491898694752683,0
2813,19,management,single,professional.course,yes,yes,yes,telephone,nov,fri,711,52,698,3,success,1.1,97.27,-49.24,4.31,5118.91,yes,0,0.16724528648624742,1
22086,39,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,1577,2,957,0,nonexistent,1.4,93.91,-34.61,4.99,5358.8,no,1,0.3971800916328682,0
13813,42,self-employed,divorced,university.degree,unknown,yes,no,cellular,jul,mon,640,2,1025,0,nonexistent,1.4,89.97,-43.55,4.95,5076.48,no,1,0.2973471531663474,0
3069,37,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,746,3,977,0,nonexistent,1.4,92.41,-41.07,5.16,5055.57,no,1,0.4591536854568754,0
2248,44,blue-collar,married,high.school,unknown,yes,no,cellular,aug,wed,389,1,965,0,nonexistent,1.4,89.42,-36.42,5.12,5452.9,no,1,0.21810347436566802,0
18423,20,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,3589,5,182,6,success,1.4,96.23,-42.08,4.84,5079.86,yes,0,0.08610114319821535,1
14534,33,services,single,university.degree,no,yes,no,cellular,may,tue,361,0,1020,0,nonexistent,-1.8,97.07,-47.95,1.26,4864.54,no,1,0.2485180283662901,0
19723,28,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,tue,715,1,987,0,nonexistent,1.4,91.1,-41.07,5.11,5181.04,no,1,0.6402097496618373,0
12180,27,technician,divorced,university.degree,no,yes,no,cellular,jul,wed,1276,1,843,0,failure,1.4,91.75,-35.21,1.04,5191.01,no,1,0.240910855506821,0
19694,37,admin.,divorced,high.school,no,yes,no,cellular,jun,wed,1392,1,1032,1,failure,-2.9,88.4,-40.14,1.29,5096.5,no,1,0.5520997388283392,0
3900,42,technician,single,professional.course,no,yes,no,cellular,jul,tue,4503,2,588,2,success,-2.9,98.56,-37.88,3.04,4909.09,no,1,0.3088995960330059,0
18553,30,blue-collar,single,high.school,no,yes,no,cellular,may,mon,2182,2,649,1,success,-1.8,93.74,-40.63,1.07,4975.05,no,1,0.2421463832813002,0
2459,23,student,single,high.school,no,no,no,cellular,jun,tue,4379,1,41,1,success,-2.9,91.06,-40.76,1.98,4781.9,no,1,0.273682843174681,0
17280,52,housemaid,married,basic.9y,no,yes,no,cellular,nov,thu,1009,0,961,5,nonexistent,-0.1,93.13,-28.03,0.98,5077.71,no,1,0.36096648453222835,0
9709,29,unemployed,single,high.school,no,yes,yes,cellular,oct,wed,908,1,994,0,nonexistent,-3.4,91.59,-26.52,0.73,5198.13,no,1,0.42608129642905535,0
4480,27,admin.,single,university.degree,no,no,no,cellular,aug,fri,28,1,35,6,failure,-2.9,92.79,-33.71,2.19,5207.54,no,1,0.32102810215489674,0
20960,43,management,divorced,university.degree,no,no,no,cellular,may,mon,355,4,955,0,nonexistent,-1.8,90.47,-45.41,1.26,5175.58,no,1,0.3769846108884285,0
644,81,retired,divorced,basic.6y,no,no,no,cellular,oct,fri,632,2,959,2,failure,-3.4,96.4,-26.71,0.73,4801.74,no,1,0.2878352762745569,0
5955,45,technician,single,university.degree,no,no,no,cellular,aug,thu,148,0,956,0,nonexistent,-2.9,93.3,-29.83,0.88,4979.75,no,1,0.2615532313826664,0
2175,30,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,1791,0,1001,4,failure,-1.8,99.32,-45.35,2.0,5180.93,no,1,0.2508320416920861,0
10935,46,technician,married,high.school,no,yes,no,cellular,aug,fri,372,2,952,0,nonexistent,-2.9,91.18,-31.46,0.81,5096.5,no,1,0.6307156214910924,0
17324,37,entrepreneur,married,university.degree,no,yes,no,cellular,nov,mon,169,1,968,1,failure,-3.4,89.03,-30.0,0.68,5042.58,no,1,0.21624439256924932,0
19282,31,management,single,university.degree,no,yes,yes,cellular,may,thu,1778,3,212,3,failure,-1.8,89.34,-46.4,4.05,5084.72,no,1,0.3277753696179338,0
13378,40,unemployed,married,professional.course,no,yes,no,cellular,may,thu,598,0,984,0,nonexistent,-1.8,89.64,-46.47,1.32,5134.79,no,1,0.22452757328627376,0
8820,31,services,unknown,professional.course,no,unknown,unknown,telephone,apr,wed,4608,17,480,2,success,-3.4,95.92,-30.54,2.27,5219.06,yes,0,0.18053614957246422,1
8280,34,management,married,high.school,no,yes,yes,cellular,aug,fri,307,3,1031,2,failure,-2.9,96.71,-30.39,0.89,5162.49,no,1,0.41924378359131204,0
11812,42,unknown,married,unknown,no,yes,yes,cellular,aug,mon,228,2,545,6,failure,1.4,90.86,-44.58,4.28,4966.51,no,1,0.29887278372864895,0
10318,30,blue-collar,single,high.school,no,no,no,cellular,nov,mon,93,0,1026,2,failure,-3.4,91.72,-30.88,0.7,4766.62,no,1,0.253373453782706,0
656,56,management,married,professional.course,unknown,yes,yes,telephone,jun,thu,356,2,996,0,nonexistent,1.4,92.38,-40.25,4.99,4971.92,no,1,0.21930510194431221,0
20229,57,management,married,university.degree,no,no,no,cellular,apr,fri,531,1,1043,1,failure,-1.8,96.61,-46.62,1.41,5195.98,no,1,0.3670775994778928,0
410,32,management,married,university.degree,no,yes,no,cellular,aug,mon,189,1,1009,0,nonexistent,-2.9,95.42,-32.68,0.8,5299.55,no,1,0.25151796946527305,0
13874,46,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,754,0,1002,0,nonexistent,1.4,89.31,-44.32,4.73,5029.43,no,1,0.38541325279901456,0
13760,28,blue-collar,single,professional.course,no,yes,no,cellular,may,mon,343,1,954,0,nonexistent,-1.8,88.89,-44.3,1.27,5267.37,no,1,0.24385263102671417,0
9685,51,blue-collar,married,basic.6y,no,no,no,cellular,apr,tue,143,1,977,0,nonexistent,-1.8,95.58,-48.27,1.32,5104.19,no,1,0.24164345009758592,0
11953,34,admin.,divorced,high.school,no,no,no,cellular,nov,tue,2578,2,519,2,failure,-3.4,87.71,-27.08,4.21,4838.63,no,1,0.24067269385325638,0
6040,33,admin.,divorced,professional.course,no,yes,yes,cellular,may,tue,626,1,77,4,failure,-1.8,97.79,-46.01,0.66,5450.65,no,1,0.2282804500099673,0
4192,24,self-employed,divorced,university.degree,no,no,yes,cellular,apr,mon,161,0,1024,0,nonexistent,-1.8,97.26,-45.78,1.44,5190.88,yes,0,0.17493423130262886,1
2905,75,retired,married,professional.course,no,no,no,cellular,may,fri,302,4,957,3,failure,-1.8,97.16,-41.84,0.72,4823.37,no,1,0.3984940999948986,0
13542,28,management,married,university.degree,no,yes,no,cellular,apr,fri,1856,4,86,4,success,-1.8,89.92,-43.08,3.67,5334.38,no,1,0.3878359574287007,0
2075,27,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,4181,1,346,0,failure,-1.8,90.44,-45.32,0.85,5237.91,no,1,0.3579751950520881,0
3212,49,blue-collar,married,basic.4y,no,yes,no,cellular,sep,tue,2050,2,888,1,nonexistent,-3.4,90.58,-44.74,4.92,5352.84,no,1,0.3504567142425864,0
8632,32,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,jul,wed,670,1,1023,0,nonexistent,1.4,89.78,-41.97,5.21,5384.94,no,1,0.5339493726538372,0
